TimeStep[s];Np;Nbound;Nfixed;Nmoving;Nfloat;Nfluid
200;25289;5987;5240;747;0;19302

Pos.x[m];Pos.y[m];Pos.z[m];Idp;Vel.x[m/s];Vel.y[m/s];Vel.z[m/s];Rhop[kg/m^3];Type;
5.9999999E-02;-3.0999999E-02;-1.2400000E-01;3952;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0040812E+03;0;
5.9999999E-02;-3.0999999E-02;-1.1700000E-01;3953;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0033835E+03;0;
5.9999999E-02;-3.0999999E-02;-1.1000000E-01;3954;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0018663E+03;0;
5.9999999E-02;-2.4000000E-02;-1.2400000E-01;3957;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0043859E+03;0;
5.9999999E-02;-2.4000000E-02;-1.1700000E-01;3958;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0018738E+03;0;
6.7000002E-02;-3.7999999E-02;-1.1000000E-01;4125;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0027593E+03;0;
6.7000002E-02;-3.7999999E-02;-1.0300000E-01;4126;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0031582E+03;0;
6.7000002E-02;-3.0999999E-02;-1.1700000E-01;4130;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0034650E+03;0;
6.7000002E-02;-3.0999999E-02;-1.1000000E-01;4131;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0030712E+03;0;
6.7000002E-02;-3.0999999E-02;-1.0300000E-01;4132;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0017551E+03;0;
6.7000002E-02;-2.4000000E-02;-1.1700000E-01;4136;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0029300E+03;0;
6.7000002E-02;-2.4000000E-02;-1.1000000E-01;4137;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0022424E+03;0;
7.4000001E-02;-3.7999999E-02;-1.0300000E-01;4302;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0036824E+03;0;
7.4000001E-02;-3.0999999E-02;-1.1000000E-01;4308;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0030392E+03;0;
7.4000001E-02;-3.0999999E-02;-1.0300000E-01;4309;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0046574E+03;0;
7.4000001E-02;-2.4000000E-02;-1.1000000E-01;4313;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0028192E+03;0;
7.4000001E-02;-2.4000000E-02;-1.0300000E-01;4314;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0041731E+03;0;
-7.9999998E-02;-1.7000001E-02;-1.0300000E-01;752;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0059583E+03;0;
-7.9999998E-02;-9.9999998E-03;-1.0300000E-01;755;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0056581E+03;0;
-7.9999998E-02;-3.0000000E-03;-1.0300000E-01;758;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0055583E+03;0;
-7.9999998E-02;4.0000002E-03;-1.0300000E-01;761;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0047225E+03;0;
-7.2999999E-02;-1.7000001E-02;-1.1700000E-01;916;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0038997E+03;0;
-7.2999999E-02;-1.7000001E-02;-1.1000000E-01;917;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0043747E+03;0;
-7.2999999E-02;-9.9999998E-03;-1.1000000E-01;920;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0060173E+03;0;
-7.2999999E-02;-3.0000000E-03;-1.1000000E-01;923;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0060031E+03;0;
-7.2999999E-02;4.0000002E-03;-1.1000000E-01;926;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0058929E+03;0;
-6.6000000E-02;-1.7000001E-02;-1.2400000E-01;1088;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0029247E+03;0;
-6.6000000E-02;-1.7000001E-02;-1.1700000E-01;1089;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0020756E+03;0;
-6.6000000E-02;-1.7000001E-02;-1.1000000E-01;1090;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0033578E+03;0;
-6.6000000E-02;-9.9999998E-03;-1.2400000E-01;1093;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0034592E+03;0;
-6.6000000E-02;-9.9999998E-03;-1.1700000E-01;1094;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0042048E+03;0;
-6.6000000E-02;-3.0000000E-03;-1.2400000E-01;1097;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0052059E+03;0;
-6.6000000E-02;-3.0000000E-03;-1.1700000E-01;1098;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0048708E+03;0;
-6.6000000E-02;4.0000002E-03;-1.2400000E-01;1101;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0027894E+03;0;
-6.6000000E-02;4.0000002E-03;-1.1700000E-01;1102;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0052369E+03;0;
-5.9000000E-02;-1.7000001E-02;-1.2400000E-01;1276;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0047867E+03;0;
-5.9000000E-02;-1.7000001E-02;-1.1700000E-01;1277;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0019987E+03;0;
-5.9000000E-02;-9.9999998E-03;-1.2400000E-01;1281;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0036688E+03;0;
-5.9000000E-02;4.0000002E-03;-1.2400000E-01;1288;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0040482E+03;0;
5.9999999E-02;-1.7000001E-02;-1.2400000E-01;3961;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0067294E+03;0;
5.9999999E-02;-1.7000001E-02;-1.1700000E-01;3962;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0018151E+03;0;
5.9999999E-02;-9.9999998E-03;-1.2400000E-01;3965;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0058079E+03;0;
5.9999999E-02;-3.0000000E-03;-1.2400000E-01;3968;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0065193E+03;0;
5.9999999E-02;4.0000002E-03;-1.2400000E-01;3971;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0063135E+03;0;
6.7000002E-02;-1.7000001E-02;-1.1700000E-01;4141;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0050134E+03;0;
6.7000002E-02;-1.7000001E-02;-1.1000000E-01;4142;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0030982E+03;0;
6.7000002E-02;-9.9999998E-03;-1.1700000E-01;4145;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0058531E+03;0;
6.7000002E-02;-3.0000000E-03;-1.1700000E-01;4148;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0062550E+03;0;
6.7000002E-02;4.0000002E-03;-1.1700000E-01;4151;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0057575E+03;0;
7.4000001E-02;-1.7000001E-02;-1.1000000E-01;4318;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0047662E+03;0;
7.4000001E-02;-1.7000001E-02;-1.0300000E-01;4319;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0019138E+03;0;
7.4000001E-02;-9.9999998E-03;-1.1000000E-01;4323;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0059648E+03;0;
7.4000001E-02;-3.0000000E-03;-1.1000000E-01;4326;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0063613E+03;0;
7.4000001E-02;4.0000002E-03;-1.1000000E-01;4329;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0058946E+03;0;
8.1000000E-02;-1.7000001E-02;-1.0300000E-01;4486;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0050261E+03;0;
8.1000000E-02;-9.9999998E-03;-1.0300000E-01;4490;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0049893E+03;0;
8.1000000E-02;-3.0000000E-03;-1.0300000E-01;4493;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0051789E+03;0;
8.1000000E-02;4.0000002E-03;-1.0300000E-01;4496;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0044131E+03;0;
-7.9999998E-02;1.1000000E-02;-1.0300000E-01;764;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0055376E+03;0;
-7.9999998E-02;1.7999999E-02;-1.0300000E-01;767;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0045753E+03;0;
-7.9999998E-02;2.5000000E-02;-1.0300000E-01;771;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0054859E+03;0;
-7.2999999E-02;1.1000000E-02;-1.1000000E-01;929;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0061691E+03;0;
-7.2999999E-02;1.7999999E-02;-1.1000000E-01;932;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0064216E+03;0;
-7.2999999E-02;2.5000000E-02;-1.1000000E-01;935;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0043751E+03;0;
-7.2999999E-02;2.5000000E-02;-1.0300000E-01;936;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0015529E+03;0;
-6.6000000E-02;1.1000000E-02;-1.2400000E-01;1105;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0023979E+03;0;
-6.6000000E-02;1.1000000E-02;-1.1700000E-01;1106;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0050571E+03;0;
-6.6000000E-02;1.7999999E-02;-1.1700000E-01;1109;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0057579E+03;0;
-6.6000000E-02;2.5000000E-02;-1.1700000E-01;1112;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0039291E+03;0;
-6.6000000E-02;2.5000000E-02;-1.1000000E-01;1113;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0032943E+03;0;
-5.9000000E-02;1.1000000E-02;-1.2400000E-01;1291;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0027891E+03;0;
-5.9000000E-02;1.1000000E-02;-1.1700000E-01;1292;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0016042E+03;0;
-5.9000000E-02;1.7999999E-02;-1.2400000E-01;1295;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0060054E+03;0;
-5.9000000E-02;1.7999999E-02;-1.1700000E-01;1296;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0017488E+03;0;
-5.9000000E-02;2.5000000E-02;-1.2400000E-01;1299;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0058051E+03;0;
-5.9000000E-02;2.5000000E-02;-1.1700000E-01;1300;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0017183E+03;0;
-5.2000001E-02;1.1000000E-02;-1.2400000E-01;1468;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0025328E+03;0;
5.2999999E-02;2.5000000E-02;-1.2400000E-01;3800;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0031396E+03;0;
5.9999999E-02;1.1000000E-02;-1.2400000E-01;3974;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0048165E+03;0;
5.9999999E-02;1.1000000E-02;-1.1700000E-01;3975;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0016526E+03;0;
5.9999999E-02;1.7999999E-02;-1.2400000E-01;3978;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0070381E+03;0;
5.9999999E-02;1.7999999E-02;-1.1700000E-01;3979;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0016471E+03;0;
5.9999999E-02;2.5000000E-02;-1.2400000E-01;3981;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0042391E+03;0;
5.9999999E-02;2.5000000E-02;-1.1700000E-01;3982;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0017744E+03;0;
6.7000002E-02;1.1000000E-02;-1.2400000E-01;4154;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0012635E+03;0;
6.7000002E-02;1.1000000E-02;-1.1700000E-01;4155;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0055893E+03;0;
6.7000002E-02;1.7999999E-02;-1.1700000E-01;4158;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0043029E+03;0;
6.7000002E-02;1.7999999E-02;-1.1000000E-01;4159;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0036594E+03;0;
6.7000002E-02;2.5000000E-02;-1.1700000E-01;4161;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0040771E+03;0;
6.7000002E-02;2.5000000E-02;-1.1000000E-01;4162;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0022090E+03;0;
7.4000001E-02;1.1000000E-02;-1.1000000E-01;4332;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0068027E+03;0;
7.4000001E-02;1.7999999E-02;-1.1000000E-01;4335;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0034151E+03;0;
7.4000001E-02;1.7999999E-02;-1.0300000E-01;4336;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0019148E+03;0;
7.4000001E-02;2.5000000E-02;-1.1000000E-01;4340;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0028032E+03;0;
7.4000001E-02;2.5000000E-02;-1.0300000E-01;4341;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0044158E+03;0;
8.1000000E-02;1.1000000E-02;-1.0300000E-01;4499;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0050359E+03;0;
8.1000000E-02;1.7999999E-02;-1.0300000E-01;4502;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0060787E+03;0;
-7.2999999E-02;3.2000002E-02;-1.1000000E-01;940;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0035120E+03;0;
-7.2999999E-02;3.2000002E-02;-1.0300000E-01;941;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0035158E+03;0;
-7.2999999E-02;3.9000001E-02;-1.0300000E-01;945;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0046556E+03;0;
-6.6000000E-02;3.2000002E-02;-1.1700000E-01;1117;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0033576E+03;0;
-6.6000000E-02;3.2000002E-02;-1.1000000E-01;1118;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0033578E+03;0;
-6.6000000E-02;3.9000001E-02;-1.1000000E-01;1121;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0036786E+03;0;
-6.6000000E-02;3.9000001E-02;-1.0300000E-01;1122;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0034684E+03;0;
-6.6000000E-02;4.6000000E-02;-1.1000000E-01;1126;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0026124E+03;0;
-6.6000000E-02;4.6000000E-02;-1.0300000E-01;1127;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0024364E+03;0;
-6.6000000E-02;5.2999999E-02;-1.0300000E-01;1132;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0031666E+03;0;
-5.9000000E-02;3.2000002E-02;-1.2400000E-01;1304;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0039978E+03;0;
-5.9000000E-02;3.2000002E-02;-1.1700000E-01;1305;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0027456E+03;0;
-5.9000000E-02;3.2000002E-02;-1.1000000E-01;1306;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0012659E+03;0;
-5.9000000E-02;3.9000001E-02;-1.1700000E-01;1309;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0052932E+03;0;
-5.9000000E-02;3.9000001E-02;-1.1000000E-01;1310;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0027911E+03;0;
-5.9000000E-02;4.6000000E-02;-1.1000000E-01;1312;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0036733E+03;0;
-5.9000000E-02;4.6000000E-02;-1.0300000E-01;1313;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0015516E+03;0;
-5.9000000E-02;5.2999999E-02;-1.1000000E-01;1317;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0031185E+03;0;
-5.9000000E-02;5.2999999E-02;-1.0300000E-01;1318;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0036797E+03;0;
-5.2000001E-02;3.2000002E-02;-1.2400000E-01;1478;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0039668E+03;0;
-5.2000001E-02;3.2000002E-02;-1.1700000E-01;1479;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0016231E+03;0;
-5.2000001E-02;3.9000001E-02;-1.2400000E-01;1482;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0025206E+03;0;
-5.2000001E-02;3.9000001E-02;-1.1700000E-01;1483;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0028444E+03;0;
-5.2000001E-02;4.6000000E-02;-1.1700000E-01;1486;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0045109E+03;0;
-5.2000001E-02;4.6000000E-02;-1.1000000E-01;1487;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0032127E+03;0;
-5.2000001E-02;5.2999999E-02;-1.1700000E-01;1490;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0036047E+03;0;
-5.2000001E-02;5.2999999E-02;-1.1000000E-01;1491;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0025070E+03;0;
-5.2000001E-02;5.2999999E-02;-1.0300000E-01;1492;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0018420E+03;0;
-4.5000002E-02;3.9000001E-02;-1.2400000E-01;1644;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0071381E+03;0;
-4.5000002E-02;4.6000000E-02;-1.2400000E-01;1647;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0033564E+03;0;
-4.5000002E-02;4.6000000E-02;-1.1700000E-01;1648;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0023065E+03;0;
-4.5000002E-02;5.2999999E-02;-1.1700000E-01;1651;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0028895E+03;0;
-4.5000002E-02;5.2999999E-02;-1.1000000E-01;1652;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0023361E+03;0;
-3.7999999E-02;4.6000000E-02;-1.2400000E-01;1812;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0054205E+03;0;
-3.7999999E-02;4.6000000E-02;-1.1700000E-01;1813;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0019106E+03;0;
-3.7999999E-02;5.2999999E-02;-1.2400000E-01;1816;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0035512E+03;0;
-3.7999999E-02;5.2999999E-02;-1.1700000E-01;1817;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0030495E+03;0;
-3.0999999E-02;4.6000000E-02;-1.2400000E-01;1990;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0034041E+03;0;
-3.0999999E-02;5.2999999E-02;-1.2400000E-01;1992;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0034616E+03;0;
-3.0999999E-02;5.2999999E-02;-1.1700000E-01;1993;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0015983E+03;0;
-2.4000000E-02;5.2999999E-02;-1.2400000E-01;2156;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0036396E+03;0;
2.5000000E-02;5.2999999E-02;-1.2400000E-01;3147;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0035658E+03;0;
3.2000002E-02;4.6000000E-02;-1.2400000E-01;3308;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0027609E+03;0;
3.2000002E-02;5.2999999E-02;-1.2400000E-01;3311;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0034463E+03;0;
3.2000002E-02;5.2999999E-02;-1.1700000E-01;3312;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0020945E+03;0;
3.9000001E-02;4.6000000E-02;-1.2400000E-01;3471;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0061375E+03;0;
3.9000001E-02;4.6000000E-02;-1.1700000E-01;3472;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0012130E+03;0;
3.9000001E-02;5.2999999E-02;-1.2400000E-01;3475;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0030181E+03;0;
3.9000001E-02;5.2999999E-02;-1.1700000E-01;3476;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0035231E+03;0;
4.6000000E-02;3.2000002E-02;-1.2400000E-01;3630;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0030031E+03;0;
4.6000000E-02;3.9000001E-02;-1.2400000E-01;3633;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0056805E+03;0;
4.6000000E-02;3.9000001E-02;-1.1700000E-01;3634;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0016387E+03;0;
4.6000000E-02;4.6000000E-02;-1.2400000E-01;3637;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0040040E+03;0;
4.6000000E-02;4.6000000E-02;-1.1700000E-01;3638;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0017632E+03;0;
4.6000000E-02;5.2999999E-02;-1.1700000E-01;3641;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0038181E+03;0;
4.6000000E-02;5.2999999E-02;-1.1000000E-01;3642;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0034142E+03;0;
5.2999999E-02;3.2000002E-02;-1.2400000E-01;3803;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0040651E+03;0;
5.2999999E-02;3.2000002E-02;-1.1700000E-01;3804;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0019683E+03;0;
5.2999999E-02;3.9000001E-02;-1.2400000E-01;3807;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0033663E+03;0;
5.2999999E-02;3.9000001E-02;-1.1700000E-01;3808;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0030802E+03;0;
5.2999999E-02;4.6000000E-02;-1.1700000E-01;3811;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0038262E+03;0;
5.2999999E-02;4.6000000E-02;-1.1000000E-01;3812;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0033633E+03;0;
5.2999999E-02;5.2999999E-02;-1.1700000E-01;3815;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0041033E+03;0;
5.2999999E-02;5.2999999E-02;-1.1000000E-01;3816;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0027743E+03;0;
5.2999999E-02;5.2999999E-02;-1.0300000E-01;3817;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0016104E+03;0;
5.9999999E-02;3.2000002E-02;-1.2400000E-01;3985;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0034470E+03;0;
5.9999999E-02;3.2000002E-02;-1.1700000E-01;3986;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0025635E+03;0;
5.9999999E-02;3.2000002E-02;-1.1000000E-01;3987;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0029647E+03;0;
5.9999999E-02;3.9000001E-02;-1.1700000E-01;3990;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0040728E+03;0;
5.9999999E-02;3.9000001E-02;-1.1000000E-01;3991;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0032923E+03;0;
5.9999999E-02;4.6000000E-02;-1.1000000E-01;3994;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0030782E+03;0;
5.9999999E-02;4.6000000E-02;-1.0300000E-01;3995;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0017235E+03;0;
5.9999999E-02;5.2999999E-02;-1.1000000E-01;3999;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0026013E+03;0;
5.9999999E-02;5.2999999E-02;-1.0300000E-01;4000;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0024532E+03;0;
6.7000002E-02;3.2000002E-02;-1.1700000E-01;4165;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0038104E+03;0;
6.7000002E-02;3.2000002E-02;-1.1000000E-01;4166;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0027755E+03;0;
6.7000002E-02;3.2000002E-02;-1.0300000E-01;4167;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0020050E+03;0;
6.7000002E-02;3.9000001E-02;-1.1000000E-01;4170;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0024127E+03;0;
6.7000002E-02;3.9000001E-02;-1.0300000E-01;4171;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0024429E+03;0;
6.7000002E-02;4.6000000E-02;-1.1000000E-01;4176;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0026082E+03;0;
6.7000002E-02;4.6000000E-02;-1.0300000E-01;4177;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0043677E+03;0;
6.7000002E-02;5.2999999E-02;-1.0300000E-01;4182;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0027673E+03;0;
7.4000001E-02;3.2000002E-02;-1.1000000E-01;4344;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0031108E+03;0;
7.4000001E-02;3.2000002E-02;-1.0300000E-01;4345;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0038887E+03;0;
7.4000001E-02;3.9000001E-02;-1.0300000E-01;4348;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0027502E+03;0;
-5.9000000E-02;5.9999999E-02;-1.0300000E-01;1322;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0032467E+03;0;
-5.2000001E-02;5.9999999E-02;-1.1000000E-01;1496;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0023873E+03;0;
-5.2000001E-02;5.9999999E-02;-1.0300000E-01;1497;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0028439E+03;0;
-5.2000001E-02;6.7000002E-02;-1.0300000E-01;1501;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0023730E+03;0;
-4.5000002E-02;5.9999999E-02;-1.1700000E-01;1655;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0031360E+03;0;
-4.5000002E-02;5.9999999E-02;-1.1000000E-01;1656;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0031240E+03;0;
-4.5000002E-02;5.9999999E-02;-1.0300000E-01;1657;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0021764E+03;0;
-4.5000002E-02;6.7000002E-02;-1.1000000E-01;1661;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0029625E+03;0;
-4.5000002E-02;6.7000002E-02;-1.0300000E-01;1662;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0041021E+03;0;
-3.7999999E-02;5.9999999E-02;-1.1700000E-01;1820;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0033713E+03;0;
-3.7999999E-02;5.9999999E-02;-1.1000000E-01;1821;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0025880E+03;0;
-3.7999999E-02;6.7000002E-02;-1.1000000E-01;1825;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0026632E+03;0;
-3.7999999E-02;6.7000002E-02;-1.0300000E-01;1826;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0023992E+03;0;
-3.7999999E-02;7.4000001E-02;-1.0300000E-01;1830;0.0000000E+00;0.0000000E+00;0.0000000E+00;1.0030903E+03;0;
