TimeStep[s];Np;Nbound;Nfixed;Nmoving;Nfloat;Nfluid
199.5;25289;5987;5240;747;0;19302

Pos.x[m];Pos.y[m];Pos.z[m];Idp;Vel.x[m/s];Vel.y[m/s];Vel.z[m/s];Rhop[kg/m^3];Type;
2.5049733E-02;3.6752706E-03;-1.5252848E-01;18842;-3.8381375E-05;1.0072118E-04;-2.2837819E-05;1.0002582E+03;3;
1.2844106E-02;-4.9878098E-03;-1.5338916E-01;16124;-1.6856381E-04;6.6388522E-05;-2.3847035E-04;1.0027756E+03;3;
1.7351452E-02;4.8398399E-03;-1.6002695E-01;17963;-9.7771685E-05;-5.5036337E-05;-1.0037656E-04;9.9999780E+02;3;
1.2182034E-02;5.0992253E-03;-1.5430136E-01;17060;-5.5933656E-04;4.5048000E-04;9.8864461E-05;1.0029059E+03;3;
2.2333814E-02;3.7538404E-05;-1.4938159E-01;17027;5.0185394E-05;-6.7494817E-05;-3.2109048E-05;1.0020629E+03;3;
-2.3709470E-02;1.2749560E-02;-1.5247904E-01;12614;-1.6070041E-04;4.2441920E-05;1.3091091E-04;1.0002178E+03;3;
-1.8472226E-02;7.3875468E-03;-1.5205248E-01;13516;2.9041184E-04;2.9015468E-04;-1.9509580E-04;1.0022916E+03;3;
5.9083763E-05;6.7044194E-03;-1.5181704E-01;15285;-5.3045695E-04;-7.1799994E-05;2.1439869E-04;1.0025931E+03;3;
-1.6034611E-02;1.9501166E-02;-1.5160474E-01;13554;-1.3308967E-05;-3.5628970E-04;-3.5144197E-04;1.0008248E+03;3;
-8.6731659E-03;1.0601899E-02;-1.6005476E-01;14416;1.0931332E-03;5.0393559E-05;-5.3965987E-04;1.0010627E+03;3;
-1.3213675E-02;1.4608095E-02;-1.5344660E-01;14450;4.6072561E-05;2.9468936E-05;1.6434318E-05;1.0019839E+03;3;
-3.8616986E-03;1.8661577E-02;-1.5244162E-01;15294;-1.6604932E-03;3.1808211E-04;6.9086003E-04;1.0022091E+03;3;
-3.4663314E-03;1.7116740E-02;-1.6036704E-01;15326;1.8218649E-04;3.3778037E-04;3.2944232E-04;1.0000011E+03;3;
-4.0021115E-03;2.4938792E-02;-1.5263408E-01;15364;1.2182903E-03;-1.9348445E-04;-2.2867430E-04;1.0001669E+03;3;
7.4225332E-04;1.5413564E-02;-1.5614541E-01;16176;-4.7963555E-04;1.0991017E-04;3.2816012E-04;1.0021485E+03;3;
4.6287221E-03;2.5088539E-02;-1.5245071E-01;16246;6.8142707E-04;1.2552719E-04;1.6063963E-04;1.0001443E+03;3;
2.3727641E-04;8.5593136E-03;-1.5812115E-01;16165;-2.2850769E-04;-2.1776113E-04;3.8027712E-05;1.0026631E+03;3;
-5.8007953E-03;1.1853093E-02;-1.5339018E-01;15295;1.0556255E-05;-3.2233546E-04;-1.0822519E-05;1.0030994E+03;3;
5.5992133E-03;1.7378597E-02;-1.5976469E-01;16208;-2.0449313E-04;-1.0324190E-05;-3.5854824E-05;9.9998187E+02;3;
5.7505160E-03;1.8833971E-02;-1.5191822E-01;16209;-3.2004566E-04;-3.6385490E-04;-2.4429371E-04;1.0022596E+03;3;
1.8713308E-02;6.8247616E-03;-1.5294202E-01;18001;-4.9150758E-04;-9.3594215E-05;-5.0782430E-04;1.0019561E+03;3;
9.7318450E-03;9.3190763E-03;-1.6090466E-01;17091;-2.7170731E-04;2.5304145E-04;3.6668646E-06;1.0011185E+03;3;
6.6361944E-03;1.1999034E-02;-1.5442573E-01;17092;-2.7950891E-04;3.1656416E-06;-3.5764091E-04;1.0028425E+03;3;
1.5298408E-02;1.6511254E-02;-1.5184224E-01;17129;1.9185810E-04;-9.3210772E-05;2.8108547E-05;1.0015424E+03;3;
1.8566901E-02;1.7444568E-02;-1.5239970E-01;18038;-8.0538332E-05;6.9833623E-05;1.1896560E-05;1.0002788E+03;3;
1.2198320E-02;1.1693285E-02;-1.5006213E-01;17093;-4.0472316E-04;5.0291541E-04;-1.5167255E-04;1.0034106E+03;3;
-1.9977896E-02;-4.2929254E-02;-1.2604749E-01;13265;-2.8041375E-03;-1.9795343E-03;2.8820348E-03;1.0026285E+03;3;
-1.6990241E-02;-4.4344410E-02;-1.3205731E-01;13232;-2.0162575E-03;-1.9428649E-04;6.1462738E-04;1.0003232E+03;3;
-1.0816321E-02;-4.5958079E-02;-1.3030624E-01;14142;1.0626347E-04;5.8456382E-04;-5.9366587E-04;1.0010487E+03;3;
1.3254745E-03;-4.7473591E-02;-1.3259812E-01;16814;-4.3708523E-04;4.2563202E-05;-1.2073837E-04;1.0007010E+03;3;
-5.4362705E-03;-4.3223754E-02;-1.2881535E-01;14143;2.0446570E-04;-1.3078044E-03;1.0491862E-03;1.0026645E+03;3;
1.7499739E-02;-4.5346908E-02;-1.3141616E-01;17719;-6.1240786E-04;1.6732764E-04;-2.0139672E-04;1.0002717E+03;3;
1.3594681E-02;-4.5658238E-02;-1.3054526E-01;16848;-6.0232651E-05;1.5143554E-04;-1.1333589E-04;1.0006072E+03;3;
-2.9140778E-02;-3.1006129E-02;-1.3259728E-01;11540;2.2756733E-04;6.5589015E-04;-5.3912221E-04;1.0011854E+03;3;
-2.3873320E-02;-3.2038447E-02;-1.2764187E-01;12401;-1.3380571E-03;-2.5188704E-03;1.8721902E-03;1.0036274E+03;3;
-2.1075185E-02;-2.5921717E-02;-1.3949460E-01;13296;1.5234300E-03;-1.0688221E-03;-7.4531556E-05;1.0021454E+03;3;
-2.5043387E-02;-2.4219837E-02;-1.3098246E-01;11604;7.3366385E-04;-6.1580358E-04;-9.7866205E-04;1.0015825E+03;3;
-2.9318353E-02;-1.9747430E-02;-1.3130349E-01;10823;2.3166097E-03;3.0096635E-04;-2.3459841E-03;1.0027831E+03;3;
-2.6734160E-02;-1.9639386E-02;-1.3843445E-01;12432;1.3096788E-03;1.9678519E-04;-8.9456484E-04;1.0024929E+03;3;
-1.9549724E-02;-2.7664954E-02;-1.3252062E-01;13330;-2.7759629E-04;-1.1849431E-03;5.2371633E-04;1.0028956E+03;3;
-3.2012060E-02;-2.7288018E-02;-1.2891065E-01;10821;-3.6859341E-04;-1.9516052E-04;4.9272086E-04;1.0030833E+03;3;
-1.8945515E-02;-2.1353576E-02;-1.2696572E-01;12505;6.2811293E-04;1.6800090E-04;6.5815321E-04;1.0027773E+03;3;
-2.0912306E-02;-1.8659508E-02;-1.3397279E-01;13329;1.2589725E-03;-2.6760506E-04;2.0638836E-04;1.0029810E+03;3;
-1.7663853E-02;-3.4303196E-02;-1.2977965E-01;12433;-8.8144076E-04;-6.9965713E-04;1.0574671E-03;1.0023670E+03;3;
-1.3086889E-02;-3.9928712E-02;-1.2969790E-01;14177;-3.1504955E-03;-3.3379754E-03;3.6513340E-03;1.0027943E+03;3;
-5.3055212E-03;-3.7148260E-02;-1.2736884E-01;14145;-1.0367057E-03;-2.0113739E-03;1.1787107E-03;1.0023226E+03;3;
-1.7715856E-02;-3.7921548E-02;-1.3830721E-01;13264;6.4202561E-04;4.1197382E-05;-1.0137343E-04;1.0000035E+03;3;
-1.2505374E-02;-2.7857533E-02;-1.3112268E-01;13297;-4.0209753E-04;3.2130670E-04;-3.3576990E-04;1.0031824E+03;3;
4.0167983E-04;-2.3643091E-02;-1.4747500E-01;16085;-5.0184655E-04;-3.5965093E-04;4.4586876E-04;1.0023564E+03;3;
-6.4889845E-03;-3.9888032E-02;-1.3787867E-01;14176;5.9913652E-04;6.9784408E-05;-1.4265897E-04;1.0003443E+03;3;
-1.0817060E-02;-3.1621478E-02;-1.4481458E-01;14209;3.3337134E-04;3.7001679E-04;-3.8856265E-04;1.0001752E+03;3;
-9.5542539E-03;-3.6540598E-02;-1.3499066E-01;14210;-1.6441199E-03;-4.3287920E-03;3.8183103E-03;1.0020526E+03;3;
-5.4217824E-03;-3.0396912E-02;-1.3086708E-01;14211;-7.5747404E-05;-2.1521412E-03;2.3181569E-03;1.0025831E+03;3;
-1.4871324E-02;-3.3901803E-02;-1.3631392E-01;14247;-7.5306970E-04;-2.4083517E-04;4.1980413E-04;1.0020590E+03;3;
-1.0413130E-02;-2.0052209E-02;-1.4050071E-01;14248;1.7259777E-05;-7.8723358E-04;-9.5424900E-04;1.0030718E+03;3;
-1.4945827E-02;-2.1862907E-02;-1.3454197E-01;14249;7.3797198E-04;1.5962259E-04;5.8929896E-04;1.0016591E+03;3;
4.2755450E-03;-3.7972923E-02;-1.3827839E-01;15090;1.4810199E-03;1.3720224E-04;1.8562985E-04;1.0011224E+03;3;
-3.8284818E-03;-3.2710746E-02;-1.4404763E-01;15125;-1.1862854E-03;2.5927325E-04;-1.0577363E-04;1.0004163E+03;3;
-7.4422210E-03;-3.0731359E-02;-1.3891709E-01;15126;-2.5268707E-03;-6.5985657E-03;6.2321620E-03;1.0025526E+03;3;
-7.7088126E-03;-2.5803307E-02;-1.4415950E-01;15164;1.0301295E-03;-3.6720280E-03;3.3865324E-03;1.0023882E+03;3;
-4.0690770E-04;-2.7524987E-02;-1.3474129E-01;15165;-1.1164313E-03;-1.2903363E-03;7.4073754E-04;1.0020208E+03;3;
-6.3351970E-03;-2.3643861E-02;-1.3502298E-01;15166;5.3967221E-04;-1.3041372E-03;-4.4489829E-04;1.0027130E+03;3;
-1.7530302E-03;-3.4897953E-02;-1.3533629E-01;16009;1.3586292E-03;-1.8749462E-04;3.0878509E-04;1.0028108E+03;3;
-3.5316934E-04;-2.8261952E-02;-1.4219961E-01;16047;-1.7736477E-03;-1.0995163E-03;7.9729233E-04;1.0024793E+03;3;
4.6394072E-03;-2.4139814E-02;-1.3967596E-01;16049;-2.6083034E-03;-4.7119558E-04;-1.3394147E-04;1.0024399E+03;3;
-1.2974698E-02;-2.6312025E-02;-1.3785981E-01;13331;4.8375182E-04;9.2806970E-04;-5.0985883E-04;1.0023193E+03;3;
-3.7939325E-03;-2.2490472E-02;-1.2830378E-01;14287;-4.3480250E-04;8.0981110E-05;1.1297759E-04;1.0022854E+03;3;
4.3880311E-03;-2.1736644E-02;-1.3326748E-01;15206;-2.5248865E-04;-3.3076666E-04;1.9856924E-04;1.0023725E+03;3;
-1.0923006E-02;-3.3727020E-02;-1.2645929E-01;11543;-1.3835779E-03;-6.6571659E-04;-8.7004848E-04;1.0024905E+03;3;
8.3920802E-04;-3.2701150E-02;-1.2783864E-01;15975;-9.1702660E-04;-2.5389909E-03;2.6726178E-03;1.0025706E+03;3;
-2.3153925E-03;-2.0592129E-02;-1.3923405E-01;14285;-3.8572817E-04;-2.5204336E-04;3.8220052E-04;1.0029753E+03;3;
1.2260858E-03;-3.9784547E-02;-1.3135500E-01;15974;-5.1233041E-05;2.7416111E-04;1.4480823E-04;1.0029948E+03;3;
3.0745110E-03;-1.8940365E-02;-1.2693308E-01;15278;-2.7543047E-04;-2.9411353E-03;1.0523475E-03;1.0025152E+03;3;
5.1255086E-03;-3.0649319E-02;-1.3666752E-01;16048;4.1527717E-04;3.0177640E-04;5.2253209E-04;1.0035817E+03;3;
-1.2356924E-02;-1.9163730E-02;-1.2536500E-01;15299;3.4457361E-04;-7.6883781E-04;2.9050157E-04;1.0023541E+03;3;
-1.7049907E-02;-2.8120426E-02;-1.2512310E-01;11603;-2.0182922E-03;1.0710972E-04;-7.0386729E-04;1.0016358E+03;3;
8.0552818E-03;-4.2734612E-02;-1.2911800E-01;16849;-7.1623368E-04;-3.4602068E-04;2.6029954E-04;1.0021467E+03;3;
5.8575361E-03;-2.6948458E-02;-1.2907229E-01;15091;-1.8925468E-03;-8.2814757E-04;-3.3813683E-04;1.0026111E+03;3;
6.1372463E-03;-3.2099519E-02;-1.4449179E-01;16008;-1.7065059E-03;-4.4396371E-04;2.0132553E-04;1.0006198E+03;3;
1.1890710E-02;-2.2101726E-02;-1.3372153E-01;15207;-7.5619080E-04;-1.2037256E-03;1.1443485E-03;1.0024731E+03;3;
9.7439960E-03;-3.8257036E-02;-1.3683279E-01;15973;2.2647333E-07;7.3329276E-05;-3.7851638E-05;1.0012219E+03;3;
1.0894782E-02;-3.1200157E-02;-1.4533833E-01;16880;-3.0734867E-04;4.1378018E-05;-6.6468892E-05;1.0003361E+03;3;
1.5150380E-02;-3.8418479E-02;-1.3272183E-01;16881;-7.9993840E-04;1.4368242E-03;-1.5419222E-03;1.0022501E+03;3;
8.5518518E-03;-2.4123877E-02;-1.4605197E-01;16917;-8.3896134E-04;-4.3349559E-04;-1.2090462E-05;1.0024830E+03;3;
1.1909960E-02;-2.5993988E-02;-1.4007358E-01;16918;-1.8879077E-03;8.5845291E-05;-4.7254396E-04;1.0028472E+03;3;
1.9835034E-02;-2.0154662E-02;-1.3358885E-01;16919;-7.3554984E-04;5.0863385E-04;7.3581708E-05;1.0022889E+03;3;
1.9808436E-02;-3.7107781E-02;-1.3887879E-01;17751;1.5327158E-04;-1.3252511E-04;9.5176583E-05;1.0002090E+03;3;
1.3781546E-02;-3.3697721E-02;-1.3782172E-01;17783;2.3289770E-04;2.0108006E-03;-1.4516891E-03;1.0020665E+03;3;
2.3692841E-02;-2.5943380E-02;-1.2982649E-01;18667;-6.5609091E-04;2.4926531E-04;2.1700517E-03;1.0030098E+03;3;
2.4053669E-02;-2.3902843E-02;-1.3862474E-01;18697;-6.3177961E-04;-6.4660312E-04;1.3242042E-04;1.0019129E+03;3;
1.7032215E-02;-1.9399883E-02;-1.4100941E-01;16954;-1.5814395E-03;6.4629799E-04;-1.3003621E-03;1.0026885E+03;3;
2.8967241E-02;-2.1880560E-02;-1.3104430E-01;19563;-1.9962080E-03;2.7803826E-04;-8.0557895E-04;1.0031618E+03;3;
1.8119479E-02;-2.6320595E-02;-1.3713390E-01;17784;-1.4211987E-03;2.4077750E-03;-1.2253849E-03;1.0029413E+03;3;
1.4976833E-02;-2.5487142E-02;-1.2790927E-01;14146;-1.0295120E-03;-5.9190037E-04;2.2447382E-03;1.0021741E+03;3;
1.9794550E-02;-3.0315556E-02;-1.3227512E-01;12219;-4.6722917E-04;3.2283510E-03;-2.1005752E-03;1.0025627E+03;3;
1.2247886E-02;-2.9475782E-02;-1.3290291E-01;13200;-8.1273762E-04;-5.0625205E-04;1.1429255E-03;1.0016576E+03;3;
2.7141953E-02;-3.1768940E-02;-1.2677009E-01;16816;2.9989777E-04;2.9776304E-04;-9.9789155E-05;1.0032794E+03;3;
7.6242816E-03;-3.4160491E-02;-1.3086629E-01;13167;2.7773644E-05;-2.4163369E-04;1.7665705E-03;1.0020773E+03;3;
9.1012493E-03;-1.8659391E-02;-1.4041501E-01;16088;-7.6213822E-04;-8.9808006E-04;-2.5719640E-04;1.0028235E+03;3;
1.2690136E-02;-3.2251075E-02;-1.2648183E-01;9028;-1.0291047E-03;3.1767256E-04;2.0251733E-03;1.0024088E+03;3;
1.9172357E-02;-3.3739824E-02;-1.2821883E-01;10511;-4.6930905E-04;2.4712482E-03;-3.8618029E-03;1.0021628E+03;3;
2.1654105E-02;-1.9507673E-02;-1.2649255E-01;16011;-1.9001676E-03;-3.3367777E-04;2.7069540E-05;1.0025142E+03;3;
6.6664065E-03;-3.7152667E-02;-1.2530588E-01;9030;-1.4117095E-03;-1.4589978E-03;1.2701602E-03;1.0021495E+03;3;
1.3686077E-02;-3.9651621E-02;-1.2543286E-01;10513;-1.7605485E-04;1.2997290E-03;-1.7440048E-03;1.0025860E+03;3;
3.0014753E-02;-2.5482299E-02;-1.2522781E-01;18638;-2.9225682E-03;7.1540632E-04;7.9652236E-04;1.0022789E+03;3;
3.0082297E-02;-3.0820638E-02;-1.3227674E-01;19533;-4.0067622E-04;-4.2778542E-04;1.4960791E-04;1.0015411E+03;3;
3.0387940E-02;-1.8691057E-02;-1.3850579E-01;19593;-1.0129438E-03;-3.0454536E-05;-8.2039996E-04;1.0015453E+03;3;
3.6389686E-02;-2.5801182E-02;-1.3188691E-01;20394;-1.2202688E-03;-5.8194250E-04;-8.0263475E-04;1.0013793E+03;3;
4.4404201E-02;-2.0578885E-02;-1.3171607E-01;21206;3.7883257E-04;-5.5508089E-04;5.1222130E-04;1.0003816E+03;3;
3.4558345E-02;-2.0059366E-02;-1.2516506E-01;19626;-1.0433922E-04;-2.8649434E-03;-5.9630803E-04;1.0022261E+03;3;
-4.4766735E-02;-1.7623764E-02;-1.3156675E-01;10004;-8.1968064E-05;8.3734584E-04;-2.3436410E-04;1.0004491E+03;3;
-4.4323251E-02;-1.3360819E-02;-1.3088685E-01;10035;9.4549137E-04;2.2806184E-04;-1.1168397E-03;1.0011253E+03;3;
-4.6430018E-02;-6.2077730E-03;-1.3061275E-01;10098;5.2050827E-04;1.6621317E-03;-9.4492338E-04;1.0012717E+03;3;
-4.6481106E-02;5.3262003E-03;-1.3195868E-01;10130;5.5331715E-05;1.4463163E-04;-1.0196109E-04;1.0003996E+03;3;
-4.5874659E-02;8.5697352E-04;-1.2528808E-01;10099;1.7481614E-03;6.9571502E-04;-1.3651610E-03;1.0027214E+03;3;
-3.5426967E-02;-1.8387455E-02;-1.2880294E-01;10885;2.8130913E-03;-1.4672949E-03;-1.5414738E-03;1.0026683E+03;3;
-2.3246974E-02;-6.9616148E-03;-1.4765568E-01;13402;1.9966282E-03;2.4274371E-04;-1.9852316E-03;1.0021354E+03;3;
-3.7123781E-02;-1.8147986E-02;-1.3886419E-01;10789;3.7799706E-04;-5.8105396E-04;-1.3410833E-04;1.0000067E+03;3;
-4.0543195E-02;-5.1322076E-03;-1.3767107E-01;10820;7.3812075E-04;-6.2286609E-04;-3.4179966E-04;1.0003316E+03;3;
-3.8665749E-02;4.0485980E-03;-1.3756810E-01;10851;4.6519816E-04;8.7207381E-04;-2.8867272E-04;1.0011694E+03;3;
-3.7738308E-02;-1.1901556E-02;-1.3411933E-01;11602;1.5117843E-03;-1.4717715E-03;-9.1204484E-04;1.0018720E+03;3;
-3.1715140E-02;-8.9209490E-03;-1.4517723E-01;11635;4.8456881E-05;1.1121941E-03;-2.7333485E-04;1.0001928E+03;3;
-3.4868319E-02;-6.4562280E-03;-1.3657843E-01;11636;-1.5184890E-04;8.8200736E-04;-8.4046260E-06;1.0022127E+03;3;
-3.1783532E-02;-5.3288029E-03;-1.4460807E-01;11673;1.2630758E-04;-5.5332441E-04;-7.9377918E-05;1.0005505E+03;3;
-3.0748442E-02;-8.9639187E-04;-1.3920285E-01;11674;2.5328957E-03;-7.6765544E-04;-1.5978509E-03;1.0026114E+03;3;
-2.7272109E-02;-6.6731446E-03;-1.3389809E-01;11675;1.0854863E-03;2.5251895E-04;-1.9183427E-03;1.0028018E+03;3;
-3.4114871E-02;-1.4647216E-02;-1.3620637E-01;12502;2.3166563E-03;1.1057510E-03;-1.7410341E-03;1.0021484E+03;3;
-2.6154125E-02;-1.3357913E-02;-1.3344570E-01;12504;2.2501212E-03;1.3938872E-03;-9.2076312E-04;1.0027601E+03;3;
-2.8412690E-02;-1.1566568E-02;-1.4050816E-01;12541;1.9695454E-03;1.1617577E-03;-2.0955354E-03;1.0024138E+03;3;
-2.4163429E-02;-5.7236827E-03;-1.4103918E-01;12542;2.8099848E-03;2.9181878E-04;-2.2614065E-03;1.0032192E+03;3;
-2.5645476E-02;6.9170888E-04;-1.4433876E-01;12578;1.4895175E-03;1.1248512E-03;-1.0267814E-03;1.0024353E+03;3;
-2.7465172E-02;7.3566590E-04;-1.3349035E-01;12580;4.5957728E-04;5.8169087E-04;-9.0208085E-04;1.0025229E+03;3;
-2.1000657E-02;-1.2881705E-02;-1.3958687E-01;13403;6.0234120E-04;4.4622456E-04;1.5118244E-03;1.0027529E+03;3;
-3.2971177E-02;-6.8057217E-03;-1.2992524E-01;11712;1.5454681E-03;4.5326434E-04;-1.3450629E-03;1.0023642E+03;3;
-2.0353083E-02;-8.8093039E-03;-1.3307260E-01;12503;1.8172419E-03;3.1241335E-03;1.3078281E-03;1.0017816E+03;3;
-2.1573549E-02;-9.9158601E-04;-1.3639581E-01;13519;2.4770005E-04;1.4071487E-03;-1.2935592E-03;1.0022245E+03;3;
-4.0305551E-02;-5.5966591E-03;-1.2805524E-01;10852;1.1836393E-03;-1.2064173E-03;-7.7136280E-04;1.0029741E+03;3;
-3.0439354E-02;-1.3448766E-02;-1.2819384E-01;10918;1.5826483E-03;-3.8434294E-04;-1.7819809E-03;1.0024879E+03;3;
-3.8313873E-02;-1.2181106E-02;-1.2636201E-01;10886;1.0039255E-03;-1.1285020E-03;-2.6508067E-03;1.0034112E+03;3;
-4.0692702E-02;8.2148105E-04;-1.2986858E-01;11710;1.6495456E-03;7.0172176E-04;-1.9749959E-03;1.0026927E+03;3;
-1.9285126E-02;-1.4104907E-02;-1.2721001E-01;12618;1.0103307E-03;5.6273240E-04;5.6810299E-05;1.0022987E+03;3;
-2.8708510E-02;-1.8738749E-03;-1.2590218E-01;11819;-7.3057326E-04;9.4674720E-04;-4.1948562E-04;1.0016068E+03;3;
-3.4738462E-02;3.1408528E-04;-1.3332514E-01;13594;1.5179246E-03;8.0800406E-04;-2.0926013E-03;1.0029949E+03;3;
-3.2070376E-02;5.0113532E-03;-1.4448389E-01;11709;-7.5941667E-04;1.9128079E-04;6.2725286E-04;1.0007776E+03;3;
-2.2080198E-02;-1.7417894E-03;-1.2776449E-01;14490;-5.9556466E-04;2.0517196E-04;-1.1791083E-03;1.0026639E+03;3;
-2.4870005E-02;-8.3410107E-03;-1.2547524E-01;14420;6.8685222E-05;6.8496144E-04;-1.2788400E-03;1.0023963E+03;3;
-1.8857602E-02;4.3547633E-03;-1.3164291E-01;12653;1.9101715E-03;-7.2654261E-04;1.4801004E-03;1.0027330E+03;3;
-2.7099805E-02;4.6343198E-03;-1.2745291E-01;13557;1.1401603E-04;-1.3922655E-04;7.0724054E-04;1.0016689E+03;3;
-2.4908701E-02;-1.7250741E-02;-1.2518436E-01;13559;1.5449934E-03;1.4881360E-03;1.3571185E-06;1.0016959E+03;3;
-3.5228644E-02;-8.0870779E-04;-1.2558956E-01;11785;-9.7240985E-04;4.9703460E-05;-2.7649410E-03;1.0022304E+03;3;
2.3999880E-03;-1.8028056E-02;-1.4317897E-01;15205;-2.1031305E-04;1.1270792E-04;-1.3114333E-04;1.0024694E+03;3;
-1.7544171E-02;-7.1386825E-03;-1.2693933E-01;14453;1.0459385E-03;1.0347725E-04;3.1926828E-03;1.0027198E+03;3;
-1.8311260E-02;-4.2467154E-04;-1.4294209E-01;13443;1.4938333E-03;1.3715103E-04;-2.5261616E-04;1.0029916E+03;3;
-1.7701291E-02;-1.8388994E-02;-1.4206393E-01;13365;-2.0754182E-04;1.3284283E-04;5.6007942E-05;1.0029025E+03;3;
-6.2710983E-03;-1.0962276E-02;-1.4853184E-01;15274;-2.7272312E-04;2.0636338E-05;7.5745644E-05;1.0027322E+03;3;
-1.8244544E-02;-1.1521741E-02;-1.4566720E-01;14322;1.6268434E-04;-1.2937818E-04;1.3952993E-04;1.0024280E+03;3;
-1.4931192E-02;-1.4085838E-02;-1.3393143E-01;12464;7.3593190E-05;5.2814599E-04;4.6502368E-04;1.0025463E+03;3;
-4.7521358E-03;-1.6743876E-02;-1.4422160E-01;15241;-4.1427926E-04;-4.4214175E-04;-2.4241196E-04;1.0027492E+03;3;
-1.1848137E-02;-1.7295059E-02;-1.4696246E-01;14284;5.0431100E-04;-3.0977855E-04;-1.4254199E-04;1.0030193E+03;3;
-1.1858596E-02;-1.2729476E-02;-1.4170437E-01;13366;-5.8979599E-04;-7.4851018E-04;1.5293370E-03;1.0021931E+03;3;
-1.6867515E-02;-6.8984544E-03;-1.3986532E-01;13404;1.9026666E-03;2.6217190E-04;4.7883575E-04;1.0026489E+03;3;
-1.2294488E-02;4.2283873E-04;-1.4779520E-01;13442;9.5695996E-04;-7.5825403E-04;-9.0290728E-04;1.0035272E+03;3;
-2.8225412E-03;-4.6986113E-03;-1.3419195E-01;13482;2.2352808E-04;-1.1941287E-03;9.6560856E-05;1.0024591E+03;3;
-6.5619242E-03;-7.1873982E-03;-1.4053287E-01;14323;-1.2097483E-03;-6.1328610E-05;3.1700876E-04;1.0023532E+03;3;
-1.1158116E-02;-7.5046956E-03;-1.3437979E-01;14324;1.0324044E-03;8.2669413E-04;2.4490620E-03;1.0027944E+03;3;
-1.3218835E-02;-6.1162906E-03;-1.4627652E-01;14354;6.7541929E-04;-9.6666510E-04;1.5966108E-04;1.0028610E+03;3;
-5.2932990E-03;-1.9769992E-03;-1.4662468E-01;14356;3.3892435E-04;5.5787759E-04;2.5186923E-04;1.0021559E+03;3;
-4.0657874E-03;6.1020395E-04;-1.4051273E-01;14388;1.0252483E-04;6.2715044E-05;-2.8734037E-04;1.0026718E+03;3;
6.6049310E-05;-1.2885067E-02;-1.4773013E-01;15204;-2.4092180E-04;3.9473493E-04;-3.0893556E-04;1.0032886E+03;3;
-6.8388847E-03;-1.3482801E-02;-1.3643940E-01;15242;-4.3120941E-05;-8.8922528E-04;2.4502257E-05;1.0023675E+03;3;
-9.7306790E-03;-1.7987246E-02;-1.3114382E-01;15243;9.5457915E-04;-3.5076443E-04;-8.8148816E-05;1.0022689E+03;3;
-4.2499020E-04;-6.1752684E-03;-1.4290462E-01;15275;-1.1114936E-03;-1.0209688E-03;6.7258277E-04;1.0024802E+03;3;
-4.5263008E-03;-1.0413755E-02;-1.3017710E-01;15276;-1.5452324E-03;7.5683929E-04;3.6920956E-04;1.0024872E+03;3;
-5.6632614E-04;-1.1411004E-02;-1.3766944E-01;16126;-4.0517372E-04;-7.4860489E-04;-1.8048761E-04;1.0022715E+03;3;
-1.2722932E-03;-1.6156498E-02;-1.3223183E-01;14325;-2.1202218E-04;1.3235242E-03;1.0189574E-03;1.0021722E+03;3;
-1.5172342E-02;-2.4714242E-03;-1.3313231E-01;13520;2.3827853E-04;5.0589588E-04;7.1211142E-04;1.0020973E+03;3;
3.5514811E-03;-3.5307554E-03;-1.3845083E-01;16159;-4.9115502E-04;1.5697942E-05;-1.8577394E-03;1.0028380E+03;3;
3.7141244E-03;-9.3843285E-03;-1.3031477E-01;15245;-7.1772904E-04;-1.9078130E-04;-7.0706761E-04;1.0025057E+03;3;
6.8324019E-04;7.7701919E-04;-1.4643945E-01;14355;8.7052264E-04;-9.5252355E-04;9.0497588E-06;1.0024177E+03;3;
-6.5385801E-04;2.6525329E-03;-1.3306226E-01;15279;1.0167835E-03;-2.1901899E-03;3.2208880E-04;1.0023152E+03;3;
3.9413460E-03;4.2304215E-03;-1.3922447E-01;15277;-1.0634626E-04;1.2456215E-04;6.8371726E-04;1.0026940E+03;3;
-1.0562333E-02;-1.5380653E-03;-1.3933708E-01;13481;1.2879814E-04;2.6893720E-04;1.2271446E-03;1.0019139E+03;3;
-1.0513136E-03;-4.2996542E-03;-1.2674761E-01;15300;-1.8043105E-03;-3.6727227E-04;7.1325945E-04;1.0023337E+03;3;
-5.6462684E-03;1.9128270E-03;-1.2656623E-01;15289;-6.9680085E-05;2.5087267E-03;-2.4132284E-04;1.0023636E+03;3;
-1.1643679E-02;-1.1767465E-02;-1.2769572E-01;17064;-1.8841689E-04;-1.3425399E-03;6.1937951E-04;1.0023978E+03;3;
-1.3344006E-02;4.8965523E-03;-1.3615729E-01;14421;1.3197951E-04;4.7316367E-04;-5.1186373E-04;1.0020754E+03;3;
-8.3002672E-03;1.5485467E-03;-1.3407965E-01;15288;1.1011341E-03;8.3981646E-04;-7.0482062E-04;1.0031515E+03;3;
5.4157395E-03;-9.9643609E-03;-1.3968742E-01;16125;1.8886669E-04;2.3287951E-04;9.0125878E-04;1.0021647E+03;3;
-8.8420585E-03;-4.4707241E-03;-1.2820055E-01;16212;-7.5770437E-04;1.8029897E-03;2.2728136E-03;1.0021807E+03;3;
4.6216147E-03;-2.1580793E-03;-1.3093939E-01;16993;7.7143719E-05;-1.6052804E-03;1.1173970E-04;1.0022786E+03;3;
